OBJECTID *,Shape *,Borough,Block,Lot,CD,BCT2020,BCTCB2020,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCent,HealthArea,Sanitboro,SanitDistr,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,DCPEdited,Latitude,Longitude,Notes,Shape_Leng,Shape_Length,Shape_Area
3320,Polygon,QN,229,13,402,4018900,40189002003,189,2002,24,26,11101,L128,108,41,800,4,2,3E,47-27 36 STREET,M1-4, , , , , , , , , ,N,F4,6,0, ,JDA REALTY CORPORATIO,20000,42000,42000,0,6000,0,0,0,36000,0,2,1,3,0,1,200,100,200,100,N,0,N,5,0,450000,2225250,0,1947,2003,0, , ,2.1,0,2,6.5,4,4002290013,0,189,1003868,209390,9b, ,401 050,40202, ,0, ,1, , ,24v1, ,40.741382,-73.929205, ,0,603.802443,20380.97019
3323,Polygon,QN,230,1,402,4018900,40189002004,189,2003,24,26,11101,L128,108,41,800,4,2,3E,47-36 36 STREET,M1-4, , , , , , , , , ,N,E9,6,0, ,"ZIRINSKY, HANNA L",60000,103500,103500,0,25230,0,0,0,78270,0,2,1,2,0,1,600,100,600,100,N,0,N,3,0,1080000,4447800,0,1955,1996,0, , ,1.73,0,2,6.5,4,4002300001,0,189,1003711,209413,9b, ,401 049,40202, ,0, ,1, , ,24v1, ,40.741445,-73.929771, ,0,1410.905041,60292.45083
3324,Polygon,QN,230,9,402,4018900,40189002004,189,2003,24,26,11101,L128,108,41,800,4,2,3E,47-47 35 STREET,M1-4, , , , , , , , , ,N,E9,6,0, ,JIWON INTERNATIONALCORP,12000,15000,15000,0,3000,0,0,12000,0,0,2,1,2,0,1,120,100,120,100,N,0,N,3,0,162000,1027800,0,1931,0,0, , ,1.25,0,2,6.5,4,4002300009,0,189,1003576,209190,9b, ,401 049,40202, ,0, ,1, , ,24v1, ,40.740834,-73.930259, ,0,451.860749,12624.28768
3325,Polygon,QN,231,25,402,4018900,40189003001,189,3001,24,26,11101,L128,108,41,800,4,2,3E,48-01 38 STREET,M1-1, , , , , , , , , ,N,E1,6,0, ,WILBEE CORP,4000,4000,4000,0,550,0,0,0,3450,0,2,1,1,0,1,40,100,40,100,N,0,N,3,0,97200,200250,0,1958,0,0, , ,1,0,1,2.4,4,4002310025,0,189,1004290,208894,9b, ,401 045,40202, ,0, ,1, , ,24v1, ,40.74002,-73.927683, ,0,293.455146,4282.8143
3326,Polygon,QN,231,27,402,4018900,40189003001,189,3001,24,26,11104,L128,108,41,800,4,2,3E,38-16 48 AVENUE,M1-1, , , , , , , , , ,N,E1,6,0, ,38-16 48TH AVE LLC,14000,12700,12700,0,1000,0,0,0,11700,0,2,1,1,0,1,140,100,140,70,E,0,N,3,0,258300,441000,0,1951,0,0, , ,0.91,0,1,2.4,4,4002310027,0,189,1004381,208880,9b, ,401 045,40202, ,0, ,1, , ,24v1, ,40.739981,-73.927355, ,0,500.619755,15316.52544
3327,Polygon,QN,235,1,402,4019901,40199012014,199,1035,24,26,11101,L128,108,41,800,4,2,3E,50-13 35 STREET,M1-1, , , , , , , , , ,N,E1,6,0, ,"TERRA 35 LIC, LLC",9850,7764,7764,0,0,0,0,7000,0,764,2,1,1,0,2,152,207,115,101,N,0,Y,3,0,221850,432450,0,1988,0,0, , ,0.79,0,1,2.4,4,4002350001,0,199,1003300,207948,13a, ,401 040,40202, ,0, ,1, , ,24v1, ,40.737425,-73.931258, ,0,512.006749,11284.02984
3328,Polygon,QN,235,24,402,4019901,40199012014,199,1035,24,26,11101,L128,108,41,800,4,2,3E,35-11 GREENPOINT AVENUE,M1-1, , , , , , , , , ,N,F4,6,0, ,"TERRA 35 LIC, LLC",8650,16292,16292,0,0,0,0,0,16292,0,2,1,2,0,1,61.92,140.85,59,140,N,0,N,4,0,97200,545850,0,1960,0,0, , ,1.88,0,1,2.4,4,4002350024,0,199,1003385,207961,13a, ,401 040,40202, ,0, ,1, , ,24v1, ,40.737461,-73.930952, ,0,405.831845,8460.98482
3331,Polygon,QN,250,1,402,4019901,40199012000,199,1000,24,26,11101,L128,108,41,800,4,2,3E,4725 34 STREET,M1-4, , , , , , , , , ,N,E1,6,0, ,"MRA HUB 34 OWNER, LLC",120000,322390,322390,0,32500,0,0,223390,66500,0,2,1,3,0,2,200,600,200,425,N,0,N,1,0,3780000,13164750,3625335,1924,2005,0, , ,2.69,0,2,6.5,4,4002500001,0,199,1003405,209460,9b, ,401 049,40203, ,0, ,1, , ,24v1, ,40.741575,-73.930875, ,0,1600.802474,120249.9944
3332,Polygon,QN,251,1,402,4019901,40199012001,199,1001,24,26,11101,L128,108,41,800,4,2,3E,47-51 33 STREET,M1-4, , , , , , , , , ,N,F1,6,0,X,ECLECTIC PROPERTIES HOLDING LLC,36750,91100,91100,0,0,150,0,0,74000,16950,2,1,3,0,2,249.68,200,200,249,N,0,Y,5,0,893250,3794850,3794850,1943,0,0, , ,2.48,0,2,6.5,4,4002510001,0,199,1003102,209304,9b, ,401 049,40203, ,4002510001,10/17/1988,1, , ,24v1, ,40.741148,-73.931969, ,0,900.297778,37018.78596
3333,Polygon,QN,251,10,402,4019901,40199012001,199,1001,24,26,11101,L128,108,41,800,4,2,3E,47-38 34 STREET,M1-4, , , , , , , , , ,N,F1,6,0, ,47-38 SEKWANG LLC,13250,13250,13250,0,0,0,0,0,13250,0,2,1,1,0,1,124,122,124,122,N,0,Y,5,0,322200,373050,0,1943,0,0, , ,1,0,2,6.5,4,4002510010,0,199,1003176,209387,9b, ,401 049,40203, ,4002510001,10/17/1988,1, , ,24v1, ,40.741375,-73.931702, ,0,492.675372,13046.86814
3334,Polygon,QN,251,15,402,4019901,40199012001,199,1001,24,26,11101,L128,108,41,800,4,2,3E,47-15 33 STREET,M1-4, , , , , , , , , ,N,E1,6,0,X,33 PLAZA LLC,70000,99828,99828,0,0,0,0,0,99828,0,2,1,2,0,2,350,203,350,122,N,0,N,3,0,1701000,4906350,4906350,1943,1995,0, , ,1.43,0,2,6.5,4,4002510015,0,199,1003166,209622,9b, ,401 049,40203, ,4002510001,10/17/1988,1, , ,24v1, ,40.74202,-73.931737, ,0,1102.248001,70338.1287
3335,Polygon,QN,253,1,402,4019901,40199012003,199,1003,24,26,11101,L128,108,41,800,4,2,3E,47-36 VAN DAM STREET,M1-4, , , , , , , , , ,N,E9,6,0, ,FBE VAN DAM,54000,108000,108000,0,18000,0,15000,75000,0,0,2,1,3,0,3,300,180,297,177,N,0,N,3,0,1458000,7143750,0,1964,2008,2006, , ,2,0,2,6.5,4,4002530001,0,199,1002620,209426,9b, ,401 048,40203, ,0, ,1, , ,24v1, ,40.741484,-73.933708, ,0,965.773334,54798.58895
3337,Polygon,QN,253,27,402,4019901,40199012003,199,1003,24,26,11101,L128,108,41,800,4,2,3E,47-10 32 PLACE,M1-4, , , , , , , , , ,N,F4,6,0, ,BSH LLC,14500,41130,41130,0,13700,0,0,0,27430,0,2,1,3,0,3,99,180,99,180,N,0,Y,5,0,391500,1479600,155340,1931,1999,0, , ,2.84,0,2,6.5,4,4002530027,0,199,1002682,209831,9b, ,401 048,40203, ,4002530017,2/19/1987,1, , ,24v1, ,40.742595,-73.933483, ,0,611.398379,15049.77815
3339,Polygon,QN,255,1,402,4019901,40199012011,199,1014,24,26,11101,L128,108,41,800,4,2,3E,33-01 HUNTERS POINT AVENUE,M2-1, , , , , , , , , ,N,F2,6,0, ,"33-01 HUNTERSPOINT AVENUE ASSOCIATES, LL C",29000,58400,58400,0,18000,0,0,0,40400,0,2,1,2,0,3,216,187,216,187,N,0,Y,3,0,652500,2603700,678825,1955,2003,0, , ,2.01,0,2,0,4,4002550001,0,199,1003006,208502,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.738946,-73.932318, ,0,709.24349,29216.10614
3342,Polygon,QN,256,14,402,4019901,40199012013,199,1034,24,26,11101,L128,108,41,800,4,2,3E,50-15 34 STREET,M1-1, , , , , , , , , ,N,F1,6,0, ,50-25 34 ST LLC C/O P,31494,31100,31100,0,0,0,0,0,31100,0,2,1,1,0,1,117.18,233.5,117,233,N,0,Y,3,0,765450,1644300,0,1957,0,0, , ,0.99,0,1,2.4,4,4002560014,0,199,1003063,208058,13a,Y,401 040,40203, ,0, ,1, , ,24v1, ,40.737728,-73.932113, ,0,741.24783,31862.86454
3343,Polygon,QN,257,1,402,4019901,40199012012,199,1016,24,26,11101,L128,108,41,800,4,2,3E,32-69 GALE AVENUE,M2-1, , , , , , , , , ,N,E9,6,0, ,INTERBORO ASSOCS INC,77985,24100,24100,0,2700,0,0,21400,0,0,2,1,1,0,1,182,297,152,160,N,0,Y,3,0,1754550,2453400,0,1955,0,0, , ,0.31,0,2,0,4,4002570001,0,199,1002763,208247,9b,Y,401 043,40203, ,0, ,1, , ,24v1, ,40.738247,-73.933195, ,0,1202.757482,79839.04411
3344,Polygon,QN,257,21,402,4019901,40199012012,199,1016,24,26,11101,L128,108,41,800,4,2,3E,32-50 HUNTERS POINT AVENUE,M2-1, , , , , , , , , ,N,F9,6,0, ,INTERBORO ASSOCIATES INC,41000,32637,32637,0,10000,0,0,0,22637,0,2,1,1,0,1,362,105,361,101,N,0,Y,5,0,922500,2625300,0,1954,2001,1995, , ,0.8,0,2,0,4,4002570021,0,199,1002772,208429,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.738747,-73.933162, ,0,973.947882,37296.77684
3345,Polygon,QN,257,40,402,4019901,40199012012,199,1016,24,26,11101,L128,108,41,800,4,2,3E,33-20 HUNTERS POINT AVENUE,M2-1, , , , , , , , , ,N,F4,6,0, ,INTERBORO ASSOCIATES INC,18270,21600,21600,0,0,0,0,0,21600,0,2,1,2,0,1,210,105,209,104,N,0,Y,5,0,411300,988650,0,1954,1963,0, , ,1.18,0,2,0,4,4002570040,0,199,1003003,208293,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.738373,-73.932329, ,0,587.901916,19154.3489
3346,Polygon,QN,258,21,402,4019901,40199012006,199,1013,24,26,11101,L128,108,41,800,4,2,3E,48-15 32 PLACE,M2-1, , , , , , , , , ,N,E9,6,0, ,DURA ENGRAVING CORP,12000,9000,9000,0,3000,0,0,6000,0,0,2,1,2,0,1,120,100,60,90,N,0,N,5,0,157500,490050,0,1940,0,0, , ,0.75,0,2,0,4,4002580021,0,199,1002760,209011,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.740344,-73.933204, ,0,443.549271,12205.79124
3347,Polygon,QN,258,33,402,4019901,40199012006,199,1013,24,26,11101,L128,108,41,800,4,2,3E,48-14 33 STREET,M2-1, , , , , , , , , ,N,F4,6,0, ,MING YANG REALTY INC,10000,10000,10000,0,0,0,0,0,10000,0,2,1,1,0,1,100,100,100,100,N,0,N,5,0,225000,491850,0,1940,0,0, , ,1,0,2,0,4,4002580033,0,199,1002861,209006,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.74033,-73.93284, ,0,400.288021,10014.06569
3348,Polygon,QN,258,38,402,4019901,40199012006,199,1013,24,26,11101,L128,108,41,800,4,2,3E,48-50 33 STREET,M2-1, , , , , , , , , ,N,E1,6,0, ,MAPSCO RLTY CO,31900,44000,44000,0,2000,1000,0,41000,0,0,2,1,2,0,1,319.78,100,223,99,N,0,N,5,0,717750,1647900,0,1956,1969,0, , ,1.38,0,2,0,4,4002580038,0,199,1002830,208798,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.739759,-73.932952, ,0,842.686298,32348.53224
3349,Polygon,QN,259,7,402,4019901,40199012007,199,1012,24,26,11101,L128,108,41,800,4,2,3E,48-41 VAN DAM STREET,M2-1, , , , , , , , , ,N,F4,6,0, ,EBM DEVELOPMENT CO.LTD.,9880,9920,9920,0,1600,0,0,0,8320,0,2,1,2,0,1,84.5,102.91,84.42,94,N,0,Y,3,0,93150,600300,0,1955,0,0, , ,1,0,2,0,4,4002590007,0,199,1002482,208794,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.739749,-73.934208, ,0,415.507835,10365.73353
3350,Polygon,QN,259,10,402,4019901,40199012007,199,1012,24,26,11101,L128,108,41,800,4,2,3E,48-31 VAN DAM STREET,M2-1, , , , , , , , , ,N,F4,6,0, ,KONG KEE REALTY CORP,15300,11980,11980,0,2550,0,0,0,9430,0,2,1,1,0,2,85,180,85,141,N,0,N,5,0,344250,918900,505440,1955,2007,0, , ,0.78,0,2,0,4,4002590010,0,199,1002536,208883,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.739993,-73.934013, ,0,541.698414,15837.21373
3353,Polygon,QN,280,5,402,4019901,40199012004,199,1004,24,26,11101,L128,108,41,800,4,2,3E,47-57 48 AVENUE,M1-4, , , , , , , , , ,N,F1,6,0, ,BK CORNERS LLC,27000,29250,29250,0,2250,0,7000,0,20000,0,2,1,2,0,6,90,300,90,300,N,0,N,3,0,656100,1713600,0,1939,0,0, , ,1.08,0,2,6.5,4,4002800005,0,199,1002300,209474,9b, ,401 048,40203, ,0, ,1, , ,24v1, ,40.741616,-73.934863, ,0,792.726837,27709.47161
3357,Polygon,QN,283,1,402,4019902,40199022002,199,1007,24,26,11101,L128,108,41,800,4,2,3E,30-15 48TH AVENUE,M1-4, , , , , , , , , ,N,E1,6,1,X,"NBA HOLDINGS,",53013,67690,67690,0,21101,0,0,0,46589,0,2,1,1,0,2,200,265.05,200,265,N,1,Y,3,0,2098350,4228650,4228650,1969,2021,0, , ,1.28,0,2,6.5,4,4002830001,0,199,1001579,209564,9b, ,401 047,40203, ,4002830001,9/17/2021,1, , ,24v1, ,40.741864,-73.937465, ,0,929.749799,52963.53579
3358,Polygon,QN,283,22,402,4019902,40199022002,199,1007,24,26,11101,L128,108,41,800,4,2,3E,47-09 30 STREET,M1-4, , , , , , , , , ,N,F5,6,1, ,NISSAN REALTY COMPANY,24937,83750,83750,0,0,0,0,0,83750,0,2,2,6,0,28,118,225,93,138,N,0,Y,5,0,499950,5498100,0,1925,0,0, , ,3.36,0,2,6.5,4,4002830022,0,199,1001592,209930,9b, ,401 047,40203, ,0, ,1, , ,24v1, ,40.742869,-73.937417, ,0,706.182168,25803.52332
3361,Polygon,QN,284,6,402,4019902,40199022006,199,1011,24,26,11101,L128,108,41,800,4,2,3E,48-29 HUNTERS POINT AVENUE,M1-5, , , , , , , , , ,N,F4,6,0, ,THIRTY FIRST PLACE ASSOCIATES LLC,16500,16800,16800,0,1600,0,0,0,15200,0,2,1,2,0,1,68,231,63,213,N,0,Y,3,0,371250,1169550,0,1965,0,0, , ,1.02,0,5,6.5,4,4002840006,0,199,1002222,209037,9b, ,401 042,40203,E-608,0, ,1, , ,24v1, ,40.740417,-73.935146, ,0,693.102886,16651.26911
3363,Polygon,QN,285,1,402,4019902,40199022005,199,1010,24,26,11101,L128,108,41,800,4,2,3E,31-10 48 AVENUE,M2-1, , , , , , , , , ,N,E1,6,0, ,31-10 48TH AVE LLC,57800,68150,68150,0,16688,0,0,51462,0,0,2,1,1.5,0,1,311.39,200,199.5,279.92,N,0,Y,3,0,780300,3733650,0,1955,0,0, , ,1.18,0,2,0,4,4002850001,0,199,1002044,209138,9b, ,401 042,40203, ,0, ,1, , ,24v1, ,40.740694,-73.935788, ,0,987.26474,57719.4716
3364,Polygon,QN,286,1,402,4019902,40199022004,199,1009,24,26,11101,L128,108,41,800,4,2,3E,30-40 48 AVENUE,M2-1, , , , , , , , , ,N,E9,6,0, ,"30-40 48TH AVE. REALTY,",51690,58992,58992,0,0,0,0,58992,0,0,2,1,2,0,1,200,259.58,200,160,N,0,Y,1,0,1395450,3472200,0,1930,0,0, , ,1.14,0,2,0,4,4002860001,0,199,1001786,209192,9b, ,401 042,40203, ,0, ,1, , ,24v1, ,40.740843,-73.936718, ,0,918.966579,51525.01349
3367,Polygon,QN,288,5,402,4019902,40199022007,199,1019,24,26,11101,L128,108,41,800,4,2,3E,31-35 31 PLACE,M2-1, , , , , , , , , ,N,F9,6,0, ,B9 HUNTERS POINT OWNER LLC,15250,28305,28305,0,13661,0,0,0,14644,0,2,1,2,0,1,149.97,105.56,146,100,N,0,Y,3,0,411750,1916550,0,1979,1999,0, , ,1.86,0,2,0,4,4002880005,0,199,1002117,208222,9b, ,401 042,40203, ,0, ,1, , ,24v1, ,40.73818,-73.935527, ,0,516.519652,15709.76893
3368,Polygon,QN,288,17,402,4019902,40199022007,199,1019,24,26,11101,L128,108,41,800,4,2,3E,49-33 31 PLACE,M2-1, , , , , , , , , ,N,F1,6,0, ,B9 HUNTERS POINT OWNER LLC,50000,47540,47540,0,4700,0,0,0,42840,0,2,1,2,0,3,416,120,294,120,N,0,N,5,0,1125000,2358900,0,1962,0,0, , ,0.95,0,2,0,4,4002880017,0,199,1002167,208503,9b, ,401 042,40203, ,0, ,1, , ,24v1, ,40.738951,-73.935345, ,0,1067.456,49143.08608
3369,Polygon,QN,288,37,402,4019902,40199022007,199,1019,24,26,11101,L128,108,41,800,4,2,3E,31-30 HUNTERS POINT AVENUE,M2-1, , , , , , , , , ,N,F9,6,0, ,B9 HUNTERS POINT OWNER LLC,18925,32340,32340,0,7680,0,0,0,24660,0,2,1,2,0,1,147,180,133,146,N,0,Y,3,0,511200,2047050,0,1962,0,0, , ,1.71,0,2,0,4,4002880037,0,199,1002225,208758,9b, ,401 042,40203, ,0, ,1, , ,24v1, ,40.739651,-73.935135, ,0,620.085277,19709.87776
3370,Polygon,QN,288,56,402,4019902,40199022007,199,1019,24,26,11101,L128,108,41,800,4,2,3E,49-20 VAN DAM STREET,M2-1, , , , , , , , , ,N,E7,6,0, ,"PS NORTHEAST, LLC",23820,56561,56561,0,5029,0,0,51532,0,0,2,1,4,0,842,397,60,323,58,N,0,N,5,0,964800,3442500,0,1932,1993,0, , ,2.37,0,2,0,4,4002880056,0,199,1002256,208479,9b, ,401 042,40203, ,0, ,1, , ,24v1, ,40.738885,-73.935024, ,0,918.761515,25425.14922
3371,Polygon,QN,289,1,402,4019902,40199022008,199,1020,24,26,11101,L128,108,41,800,4,2,3E,49-47 31 STREET,M2-1, , , , , , , , , ,N,F9,6,0, ,"4947 31ST STREET, LLC",64358,64875,64875,0,3675,0,0,0,61200,0,2,1,1,0,1,293.88,200.02,200,340,N,0,Y,3,0,1737450,4150800,0,1931,1995,1995, , ,1.01,0,2,0,4,4002890001,0,199,1001928,208366,9b, ,401 042,40203, ,4002890001,1/5/2000,1, , ,24v1, ,40.738576,-73.936208, ,0,1102.959153,65212.10425
3372,Polygon,QN,289,10,402,4019902,40199022008,199,1020,24,26,11101,L128,108,41,800,4,2,3E,49-29 31 STREET,M2-1, , , , , , , , , ,N,E9,6,0, ,"MOE JOE SUNDRIES, INC",5575,5575,5575,0,0,0,0,5575,0,0,2,1,1,0,1,55.75,100.01,55.75,100.01,N,0,N,3,0,125550,261900,0,1931,0,0, , ,1,0,2,0,4,4002890010,0,199,1001850,208218,9b, ,401 042,40203, ,4002890001,1/5/2000,1, , ,24v1, ,40.738169,-73.93649, ,0,315.520384,5687.051303
3374,Polygon,QN,289,34,402,4019902,40199022008,199,1020,24,26,11101,L128,108,41,800,4,2,3E,31-10 HUNTERS POINT AVENUE,M2-1, , , , , , , , , ,N,E1,6,0,X,31-10 HUNTERS POINT LLC,16116,19892,19892,0,2500,0,0,17392,0,0,2,1,2,0,1,105.48,83.75,100,80,N,0,Y,3,0,217350,636750,636750,1964,0,0, , ,1.23,0,2,0,4,4002890034,0,199,1001957,208912,9b, ,401 042,40203, ,4002890034,12/8/1989,1, , ,24v1, ,40.740074,-73.936102, ,0,379.517177,8769.22472
3375,Polygon,QN,289,40,402,4019902,40199022008,199,1020,24,26,11101,L128,108,41,800,4,2,3E,31-16 HUNTERS POINT AVENUE,M2-1, , , , , , , , , ,N,E1,6,0, ,HUNTERS POINT 1031 HOLDINGS LLC,7533,14652,14652,0,0,0,0,14652,0,0,2,1,2,0,1,100.33,72.25,100.33,72.25,N,0,Y,5,0,169650,876150,0,1931,2008,0, , ,1.95,0,2,0,4,4002890040,0,199,1002054,208876,9b, ,401 042,40203, ,4002890034,12/8/1989,1, , ,24v1, ,40.739975,-73.935752, ,0,356.56445,7648.78096
3376,Polygon,QN,290,1,402,4019902,40199022009,199,1021,24,26,11101,L128,108,41,800,4,2,3E,49-70 31 STREET,M2-1, , , , , , , , , ,N,E9,6,0, ,"GOTTLIEB MONCHER (LIC), LLC",57300,30228,30228,0,10000,0,0,0,20228,0,2,1,1,0,1,200,280,200,158,N,0,Y,3,0,1289250,3429000,0,1954,2000,0, , ,0.53,0,2,0,4,4002900001,0,199,1001662,208368,9b, ,401 042,40203, ,0, ,1, , ,24v1, ,40.738582,-73.937168, ,0,979.108678,58055.54627
3377,Polygon,QN,290,25,402,4019902,40199022009,199,1021,24,26,11101,L128,108,41,800,4,2,3E,49-29 30 PLACE,M2-1, , , , , , , , , ,N,E1,6,0, ,"49-29 30TH PLACE REALTY, LLC",86700,113626,113626,0,4000,0,0,0,109626,0,2,1,2,0,5,414,200,400,200,N,0,Y,4,0,2340900,6343650,0,1954,0,0, , ,1.31,0,2,0,4,4002900025,0,199,1001713,208724,9b, ,401 042,40203, ,4002900025,9/26/2001,1, , ,24v1, ,40.739559,-73.936983, ,0,1270.003226,87223.24424
3378,Polygon,QN,290,43,402,4019902,40199022009,199,1021,24,26,11101,L128,108,41,800,4,2,3E,30-30 HUNTERS POINT AVENUE,M2-1, , , , , , , , , ,N,E1,6,0, ,"COAS REALTY, LLC",13300,24750,24750,0,10000,0,0,14750,0,0,2,1,2,0,1,200,50,50,200,N,0,Y,5,0,359100,1392750,0,1954,0,0, , ,1.86,0,2,0,4,4002900043,0,199,1001760,208968,9b, ,401 042,40203, ,4002900025,9/26/2001,1, , ,24v1, ,40.740228,-73.936813, ,0,543.441419,14010.62927
3379,Polygon,QN,291,1,402,4019902,40199022010,199,1022,24,26,11101,L128,108,41,800,4,2,3E,49-63 30 STREET,M2-1, , , , , , , , , ,N,E1,6,0, ,MBA LONG ISLAND CITY,35000,38380,38380,0,0,0,0,38380,0,0,2,2,2,0,1,159.25,202.43,159.25,202.43,N,0,Y,3,0,945000,1961100,0,1948,0,0, , ,1.1,0,2,0,4,4002910001,0,199,1001403,208378,9b, ,401 042,40203, ,0, ,1, , ,24v1, ,40.738609,-73.938103, ,0,752.876156,35070.94133
3380,Polygon,QN,291,15,402,4019902,40199022010,199,1022,24,26,11101,L128,108,41,800,4,2,3E,49-49 30 STREET,M2-1, , , , , , , , , ,N,E1,6,0,P,MBA LONG ISLAND CITY,112700,122000,122000,0,10500,0,0,111500,0,0,2,1,3,0,1,106.04,575.67,200,557,N,0,Y,5,0,963900,6876000,0,1953,0,0, , ,1.08,0,2,0,4,4002910015,0,199,1001455,208747,9b, ,401 042,40203, ,0, ,1, , ,24v1, ,40.739622,-73.937914, ,0,1545.145388,113683.6933
3382,Polygon,QN,292,300,402,4019902,40199021004,199,2013,30,26,11101,L128,108,41,800,4,2,3B,28-31 BORDEN AVENUE,M3-1, , , , , , , , , ,N,E9,6,0, ,2831 BORDEN AVE CORP,4847,4750,4750,0,0,1500,0,3250,0,0,2,1,1,0,2,131.5,20,131.5,20,N,0,Y,5,0,130950,395100,0,1931,0,0, , ,0.98,0,2,0,4,4002920300,0,199,1000618,208493,9b, ,401 041,40203, ,0, ,1,1,1,24v1, ,40.738927,-73.940935, ,0,339.173375,4754.714997
3383,Polygon,QN,292,310,402,4019902,40199021004,199,2013,30,26,11101,L128,108,41,800,4,2,3B,28-25 BORDEN AVENUE,M3-1, , , , , , , , , ,N,E9,6,0, ,28-25 BORDEN AVE CO,17225,9600,9600,0,0,0,0,9600,0,0,2,1,1,0,1,255,54.56,131,54,N,0,Y,5,0,376200,721800,0,1940,0,0, , ,0.56,0,2,0,4,4002920310,0,199,1000458,208542,9b, ,401 041,40203, ,0, ,1,1,1,24v1, ,40.739061,-73.941512, ,0,596.125372,16301.87055
3384,Polygon,QN,293,1,402,4019902,40199021003,199,2012,30,26,11101,L128,108,41,800,4,2,3E,28-44 BORDEN AVENUE,M1-3, , , , , , , , , ,N,E9,6,0, ,"BORDEN AVENUE REALTY,",5850,11500,11500,0,5750,0,0,0,5750,0,2,1,2,0,3,99.6,154.18,99.6,117.5,N,0,Y,3,0,64350,455400,0,1931,0,0, , ,1.97,0,5,6.5,4,4002930001,0,199,1000743,208302,9b, ,401 033,40203, ,0, ,1,1,1,24v1, ,40.738402,-73.940484, ,0,374.386028,5993.582986
3388,Polygon,QN,294,150,402,4019902,40199021012,199,2017,30,26,11101,L128,108,41,800,4,2,3E,29-00 REVIEW AVENUE,M3-1, , , , , , , , , ,N,E7,6,0, ,ACCESS BIG KEY PARTNERS L.P.,114210,146860,146860,0,0,0,0,146860,0,0,2,2,4,0,1,235.58,556.42,200,185,N,0,Y,3,0,2055600,6047100,0,1905,1988,0, , ,1.29,0,2,0,4,4002940150,0,199,1000511,207982,13a,Y,401 034,40203, ,0, ,1,1,1,24v1, ,40.737524,-73.941322, ,0,1647.246037,131589.6046
3389,Polygon,QN,294,173,402,4019902,40199021012,199,2017,30,26,11101,L128,108,41,800,4,2,3E,30-02 REVIEW AVENUE,M3-1, , , , , , , , , ,N,F4,6,0, ,ORIOLE REALTY CORP,159100,154100,154100,0,4100,0,0,0,150000,0,2,1,1,0,6,514.17,402.75,470,390,N,0,Y,5,0,2147850,9099450,0,1962,0,0, , ,0.97,0,2,0,4,4002940173,0,199,1000759,207685,13a, ,401 035,40203, ,0, ,1,1,1,24v1, ,40.736708,-73.940428, ,0,1735.229609,162895.8693
3390,Polygon,QN,294,200,402,4019902,40199021012,199,2017,30,26,11101,L128,108,41,800,4,2,3E,30-60 REVIEW AVENUE,M3-1, , , , , , , , , ,N,E9,6,0, ,ROM REALTY LLC,107000,89615,89615,0,0,0,0,89615,0,0,2,1,2,0,14,490.17,236,240,186,N,0,Y,5,0,1926000,5225400,0,1922,0,0, , ,0.84,0,2,0,4,4002940200,0,199,1001033,207239,13a, ,401 035,40203, ,0, ,1,1,1,24v1, ,40.735484,-73.939441, ,0,1431.031035,105287.5211
3391,Polygon,QN,294,251,402,4019902,40199021013,199,2018,24,26,11101,L128,108,41,800,4,2,3E,30-39 GREENPOINT AVENUE,M3-1, , , , , , , , , ,N,E1,6,0, ,ROM REALTY LLC,37096,30000,30000,0,0,0,0,18000,12000,0,2,1,1,0,2,202.5,183.17,201,180,N,0,N,5,0,667800,1338750,0,1966,0,0, , ,0.81,0,2,0,4,4002940251,0,199,1001214,206878,13a, ,401 035,40203, ,0, ,1,1,1,24v1, ,40.734493,-73.938789, ,0,773.752595,37310.78742
